# ::id 992000
# ::tok By then the frigate lay in latitude 31° 15′ north and longitude 136° 42′ east. The shores of Japan were less than 200 miles to our leeward. Night was coming on. Eight o’clock had just struck. Huge clouds covered the moon’s disk, then in its first quarter. The sea undulated placidly beneath the frigate’s stempost.
# ::alignments 0-1.1 1-1.1 2-1.2.1.1 3-1.2.1.2 4-1.2.2 5-1.2.3.1.1 6-1.2.3.1.2.1 7-1.2.3.1.3 8-1.2.3.1.3 9-1.2.3.1.2.2 10-1.2.3.2 11-1.2.3.3.1.1 12-1.2.3.3.2 13-1.2.3.3.2 14-1.2.3.3.1.2 15-1.3.1.1 16-1.3.1.2 17-1.3.1.3.1 18-1.3.1.3.2 19-1.3.2 20-1.3.3.1.1 22-1.3.3.2 23-1.3.3.3 24-1.3.3.4.1 25-1.3.3.4.2 26-1.3.3.4.3 27-1.4.1 29-1.4.3 30-1.4.3 31-1.5.1.1 32-1.5.1.2 34-1.5.3 35-1.5.4 36-1.6.1.1 37-1.6.1.2 38-1.6.2 39-1.6.3.1.1.1 40-1.6.3.1.1.2 41-1.6.3.1.2 42-1.6.3.2 43-1.6.3.3.1 44-1.6.3.3.2 45-1.6.3.3.3 46-1.6.3.3.4 47-1.7.1.1 48-1.7.1.2 49-1.7.2 50-1.7.3 51-1.7.4.1 52-1.7.4.2.1 53-1.7.4.2.2 54-1.7.4.3
(v1 / label
    :L (v2 / label~e.0,1)
    :H (v3 / label
           :A (v9 / label
                  :E (v27 / label~e.2)
                  :C (v28 / label~e.3))
           :S (v10 / label~e.4)
           :A (v11 / label
                   :C (v29 / label
                           :R (v51 / label~e.5)
                           :E (v52 / label
                                   :C (v70 / label~e.6)
                                   :E (v71 / label~e.9))
                           :C (v53 / label~e.7,8))
                   :N (v30 / label~e.10)
                   :C (v31 / label
                           :E (v54 / label
                                   :C (v72 / label~e.11)
                                   :E (v73 / label~e.14))
                           :C (v55 / label~e.12,13)
                           :R v51)))
    :H (v4 / label
           :A (v12 / label
                   :E (v32 / label~e.15)
                   :C (v33 / label~e.16)
                   :E (v34 / label
                           :R (v56 / label~e.17)
                           :C (v57 / label~e.18)))
           :S (v13 / label~e.19)
           :A (v14 / label
                   :E (v35 / label
                           :C (v58 / label~e.20))
                   :E (v36 / label~e.22)
                   :C (v37 / label~e.23)
                   :E (v38 / label
                           :R (v59 / label~e.24)
                           :E (v60 / label~e.25)
                           :C (v61 / label~e.26))))
    :H (v5 / label
           :A (v15 / label~e.27)
           :P (v16 / label~e.29,30))
    :H (v6 / label
           :T (v17 / label
                   :E (v39 / label~e.31)
                   :C (v40 / label~e.32))
           :D (v18 / label~e.34)
           :P (v19 / label~e.35))
    :H (v7 / label
           :A (v20 / label
                   :E (v41 / label~e.36)
                   :C (v42 / label~e.37))
           :P (v21 / label~e.38)
           :A (v22 / label
                   :C (v43 / label
                           :E (v62 / label
                                   :E (v74 / label~e.39)
                                   :C (v75 / label~e.40))
                           :C (v63 / label~e.41))
                   :N (v44 / label~e.42)
                   :C (v45 / label
                           :R (v64 / label~e.43)
                           :E (v65 / label~e.44)
                           :E (v66 / label~e.45)
                           :C (v67 / label~e.46))))
    :H (v8 / label
           :A (v23 / label
                   :E (v46 / label~e.47)
                   :C (v47 / label~e.48))
           :P (v24 / label~e.49)
           :D (v25 / label~e.50)
           :A (v26 / label
                   :R (v48 / label~e.51)
                   :E (v49 / label
                           :E (v68 / label~e.52)
                           :C (v69 / label~e.53))
                   :C (v50 / label~e.54))))
