# ::id 40001
# ::tok As for relegating it to the realm of fiction , that charge had to be dropped .
# ::alignments 0-1.1 1-1.1 2-1.2.2 3-1.2.3 4-1.2.4.1 5-1.2.4.2 6-1.2.4.3 7-1.2.4.4 8-1.2.4.5 10-1.3.1.1 11-1.3.1.2 12-1.3.2 13-1.3.2 15-1.3.4
# ::format ucca
(v1 / label
    :L (v2 / label~e.0,1)
    :H (v3 / label
           :A (v5 / label)
           :P (v6 / label~e.2)
           :A (v7 / label~e.3)
           :A (v8 / label
                  :R (v12 / label~e.4)
                  :E (v13 / label~e.5)
                  :C (v14 / label~e.6)
                  :R (v15 / label~e.7)
                  :E (v16 / label~e.8)))
    :H (v4 / label
           :A (v9 / label
                  :E (v17 / label~e.10)
                  :C (v18 / label~e.11))
           :D (v10 / label~e.12,13)
           :P (v11 / label~e.15)))
