# ::id 830000
# ::tok The hotel elevator dropped us off in the main vestibule on the mezzanine .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 3-1.1.2 4-1.1.3 5-1.1.2 6-1.1.4.1 7-1.1.4.2 8-1.1.4.3 9-1.1.4.4 10-1.1.4.5.1 11-1.1.4.5.2 12-1.1.4.5.3
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label~e.0)
                  :E (v8 / label~e.1)
                  :C (v9 / label~e.2))
           :P (v4 / label~e.3,5)
           :A (v5 / label~e.4)
           :A (v6 / label
                  :R (v10 / label~e.6)
                  :E (v11 / label~e.7)
                  :E (v12 / label~e.8)
                  :C (v13 / label~e.9)
                  :E (v14 / label
                          :R (v15 / label~e.10)
                          :E (v16 / label~e.11)
                          :C (v17 / label~e.12)))))
